CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
22815,IPC,394,2,2
22816,IPC,397,1,1
22816,IPC,394,2,2
22816,IPC,379,3,3
22817,IPC,397,1,1
22817,IPC,392,2,2
22818,IPC,379,1,1
22818,IPC,394,2,2
22819,SCST,3(1)(s),1,1
22819,SCST,3(1)(r),2,2
22820,IPC,143,1,1
22820,IPC,148,2,2
22821,IPC,457,1,1
22822,IPC,509,1,1
22823,IPC,447,1,1
22823,IPC,427,2,2
22823,IPC,379,3,3
22824,IPC,149,1,1
22825,IPC,420,1,1
22825,IPC,406,2,2
22826,KPACT,92,1,1
22826,IPC,147,2,2
22826,KPACT,96,3,3
22827,IPC,326,1,1
22827,IPC,504,2,2
22827,IPC,506,3,3
22828,IPC,457,1,1
22828,IPC,392,2,2
22828,IPC,380,3,3
22828,IPC,379,4,4
22829,IPC,509,1,1
22829,IPC,498A,2,2
22830,IPC,420,1,1
22831,IPC,354,1,1
22831,IPC,376,2,2
22832,IPC,379,1,1
22832,IPC,380,2,2
22832,IPC,397,3,3
22833,IPC,326,1,1
22834,IPC,447,1,1
22835,MVACT,184,1,1
22835,MVACT,185,2,2
22835,IPC,338,3,3
22836,IPC,148,1,1
22836,IPC,147,2,2
22836,IPC,143,3,3
22837,IPC,338,1,1
22837,MVACT,185,2,2
22838,MVACT,185,1,1
22839,IPC,392,1,1
22839,IPC,447,2,2
22840,MVACT,185,1,1
22840,MVACT,184,2,2
22841,ITACT,66,1,1
22841,ITACT,66D,2,2
22841,IPC,420,3,3
22842,IPC,420,1,1
22842,ITACT,66C,2,2
22842,ITACT,66,3,3
22842,ITACT,66D,4,4
22843,IPC,394,1,1
22843,IPC,427,2,2
22843,IPC,447,3,3
22843,IPC,379,4,4
22844,ITACT,66D,1,1
22844,ITACT,66C,2,2
22844,ITACT,66,3,3
22845,ITACT,66C,1,1
22845,ITACT,66D,2,2
22845,ITACT,66,3,3
22845,IPC,420,4,4
22846,IPC,307,1,1
22846,IPC,325,2,2
22847,IPC,427,1,1
22847,IPC,457,2,2
22848,IPC,506,1,1
22848,IPC,447,2,2
22849,IPC,325,1,1
22849,IPC,323,2,2
22850,IPC,504,1,1
22850,IPC,143,2,2
22851,ITACT,66C,1,1
22851,ITACT,66D,2,2
22852,ITACT,66D,1,1
22852,IPC,420,2,2
22853,ITACT,66,1,1
22853,ITACT,66D,2,2
22854,IPC,420,1,1
22854,ITACT,66D,2,2
22854,ITACT,66,3,3
22854,ITACT,66C,4,4
22855,NDPS,22,1,1
22855,NDPS,20,2,2
22856,IPC,406,1,1
22856,IPC,420,2,2
22857,IPC,302,1,1
22857,IPC,504,2,2
22857,IPC,307,3,3
22857,IPC,363,4,4
22858,POCSO,8,1,1
22858,POCSO,12,2,2
22859,MVACT,184,1,1
22860,ITACT,66,1,1
22860,ITACT,66C,2,2
22860,IPC,420,3,3
22861,IPC,363,1,1
22861,IPC,325,2,2
22861,IPC,302,3,3
22862,KPACT,109,1,1
22862,IPC,506,2,2
22863,IPC,447,1,1
22863,KPACT,109,2,2
22864,IPC,397,1,1
22865,ITACT,66,1,1
22866,IPC,392,1,1
22867,IPC,397,1,1
22868,DPACT,4,1,1
22869,IPC,304A,1,1
22869,IPC,338,2,2
22870,IPC,447,1,1
22870,IPC,392,2,2
22871,IPC,506,1,1
22872,IPC,380,1,1
22872,IPC,427,2,2
22872,IPC,397,3,3
22873,IPC,376,1,1
22874,IPC,392,1,1
22875,IPC,354,1,1
22875,IPC,376,2,2
22876,IPC,380,1,1
22876,IPC,457,2,2
22876,IPC,394,3,3
22877,KPACT,92,1,1
22878,IPC,302,1,1
22879,IPC,380,1,1
22879,IPC,379,2,2
22880,IPC,302,1,1
22880,IPC,363,2,2
22880,IPC,307,3,3
22880,IPC,323,4,4
22881,IPC,304A,1,1
22881,IPC,279,2,2
22881,MVACT,185,3,3
22881,IPC,338,4,4
22882,IPC,420,1,1
22883,IPC,394,1,1
22884,IPC,406,1,1
22884,IPC,420,2,2
22885,IPC,394,1,1
22886,IPC,394,1,1
22887,IPC,447,1,1
22888,IPC,392,1,1
22888,IPC,397,2,2
22888,IPC,457,3,3
22888,IPC,427,4,4
22889,ITACT,66,1,1
22890,IPC,379,1,1
22890,IPC,447,2,2
22890,IPC,380,3,3
22890,IPC,427,4,4
22891,ITACT,66D,1,1
22892,IPC,498A,1,1
22892,IPC,506,2,2
22893,IPC,406,1,1
22893,IPC,420,2,2
22894,IPC,394,1,1
22894,IPC,379,2,2
22895,MVACT,184,1,1
22895,IPC,279,2,2
22895,MVACT,185,3,3
22896,IPC,304A,1,1
22896,MVACT,185,2,2
22896,MVACT,184,3,3
22897,DPACT,4,1,1
22897,IPC,376,2,2
22898,IPC,354,1,1
22898,IPC,509,2,2
22898,DPACT,4,3,3
22899,IPC,379,1,1
22899,IPC,392,2,2
22900,IPC,406,1,1
22900,IPC,420,2,2
22901,IPC,457,1,1
22901,IPC,379,2,2
22902,ITACT,66,1,1
22902,IPC,420,2,2
22902,ITACT,66C,3,3
22903,IPC,420,1,1
22903,ITACT,66C,2,2
22904,ITACT,66D,1,1
22904,IPC,420,2,2
22905,NDPS,22,1,1
22905,NDPS,21,2,2
22906,IPC,379,1,1
22906,IPC,392,2,2
22906,IPC,447,3,3
22906,IPC,394,4,4
22907,IPC,397,1,1
22907,IPC,392,2,2
22907,IPC,427,3,3
22907,IPC,447,4,4
22908,IPC,394,1,1
22908,IPC,447,2,2
22908,IPC,379,3,3
22909,IPC,397,1,1
22909,IPC,379,2,2
22910,IPC,325,1,1
22910,IPC,302,2,2
22910,IPC,504,3,3
22911,IPC,406,1,1
22912,IPC,447,1,1
22913,IPC,509,1,1
22913,IPC,498A,2,2
22913,IPC,376,3,3
22914,IPC,304A,1,1
22914,MVACT,185,2,2
22915,IPC,279,1,1
22915,MVACT,185,2,2
22915,IPC,338,3,3
22916,IPC,326,1,1
22916,IPC,504,2,2
22917,IPC,420,1,1
22917,ITACT,66D,2,2
22917,ITACT,66,3,3
22918,IPC,420,1,1
22919,ITACT,66D,1,1
22919,IPC,420,2,2
22919,ITACT,66C,3,3
22920,MVACT,184,1,1
22920,MVACT,185,2,2
22920,IPC,338,3,3
22920,IPC,304A,4,4
22921,IPC,420,1,1
22921,ITACT,66C,2,2
22922,IPC,498A,1,1
22922,IPC,376,2,2
22923,IPC,397,1,1
22924,MVACT,184,1,1
22924,IPC,279,2,2
22925,IPC,148,1,1
22925,IPC,149,2,2
22925,IPC,143,3,3
22926,SCST,3(1)(r),1,1
22926,IPC,323,2,2
22927,IPC,420,1,1
22928,IPC,506,1,1
22928,IPC,324,2,2
22928,IPC,326,3,3
22929,IPC,379,1,1
22929,IPC,394,2,2
22930,IPC,326,1,1
22930,IPC,506,2,2
22930,IPC,363,3,3
22931,IPC,376,1,1
22932,IPC,304A,1,1
22932,IPC,338,2,2
22933,IPC,457,1,1
22933,IPC,380,2,2
22933,IPC,397,3,3
22933,IPC,392,4,4
22934,IPC,427,1,1
22934,IPC,379,2,2
22935,NDPS,21,1,1
22935,NDPS,22,2,2
22936,IPC,392,1,1
22936,IPC,379,2,2
22937,IPC,420,1,1
22937,IPC,406,2,2
22938,IPC,420,1,1
22938,IPC,406,2,2
22939,SCST,3(1)(r),1,1
22939,IPC,323,2,2
22940,IPC,380,1,1
22940,IPC,392,2,2
22941,IPC,394,1,1
22942,IPC,376,1,1
22942,IPC,509,2,2
22943,IPC,143,1,1
22943,KPACT,96,2,2
22943,IPC,504,3,3
22944,IPC,326,1,1
22944,IPC,307,2,2
22945,IPC,394,1,1
22945,IPC,427,2,2
22945,IPC,397,3,3
22945,IPC,392,4,4
22946,IPC,457,1,1
22947,DPACT,3,1,1
22948,IPC,504,1,1
22949,IPC,279,1,1
22949,IPC,338,2,2
22949,MVACT,184,3,3
22949,IPC,304A,4,4
22950,ARMS,25,1,1
22950,KEXC,34,2,2
22951,IPC,392,1,1
22951,IPC,394,2,2
22952,IPC,354,1,1
22952,IPC,506,2,2
22952,IPC,498A,3,3
22953,IPC,304A,1,1
22954,IPC,143,1,1
22954,IPC,147,2,2
22954,IPC,504,3,3
22954,KPACT,96,4,4
22955,IPC,406,1,1
22956,IPC,304A,1,1
22957,IPC,506,1,1
22957,IPC,302,2,2
22958,IPC,380,1,1
22959,IPC,506,1,1
22960,IPC,379,1,1
22960,IPC,427,2,2
22960,IPC,380,3,3
22961,IPC,149,1,1
22962,POCSO,4,1,1
22963,ITACT,66D,1,1
22963,IPC,420,2,2
22963,ITACT,66,3,3
22964,ITACT,66,1,1
22964,IPC,420,2,2
22964,ITACT,66C,3,3
22964,ITACT,66D,4,4
22965,IPC,509,1,1
22966,IPC,376,1,1
22966,DPACT,3,2,2
22967,ITACT,66C,1,1
22968,ITACT,66C,1,1
22968,ITACT,66D,2,2
22968,ITACT,66,3,3
22968,IPC,420,4,4
22969,IPC,447,1,1
22969,IPC,380,2,2
22970,MVACT,184,1,1
22970,IPC,304A,2,2
22970,IPC,338,3,3
22970,MVACT,185,4,4
22971,IPC,324,1,1
22971,IPC,323,2,2
22972,MVACT,185,1,1
22972,IPC,338,2,2
22973,POCSO,8,1,1
22973,POCSO,6,2,2
22974,MVACT,185,1,1
22975,KPACT,96,1,1
22975,IPC,504,2,2
22976,DPACT,4,1,1
22976,DPACT,3,2,2
22976,IPC,376,3,3
22977,IPC,279,1,1
22977,IPC,304A,2,2
22978,IPC,323,1,1
22978,IPC,506,2,2
22979,POCSO,4,1,1
22979,POCSO,12,2,2
22980,IPC,143,1,1
22980,IPC,147,2,2
22981,IPC,376,1,1
22981,IPC,506,2,2
22981,DPACT,4,3,3
22982,IPC,354,1,1
22982,DPACT,4,2,2
22983,IPC,324,1,1
22983,IPC,326,2,2
22984,ITACT,66,1,1
22984,ITACT,66D,2,2
22985,IPC,457,1,1
22985,IPC,394,2,2
22986,IPC,420,1,1
22986,IPC,406,2,2
22987,ITACT,66C,1,1
22987,ITACT,66,2,2
22987,IPC,420,3,3
22987,ITACT,66D,4,4
22988,IPC,325,1,1
22989,IPC,394,1,1
22989,IPC,392,2,2
22989,IPC,380,3,3
22990,IPC,363,1,1
22990,IPC,324,2,2
22991,IPC,420,1,1
22991,ITACT,66,2,2
22992,ITACT,66,1,1
22993,IPC,363,1,1
22993,IPC,504,2,2
22993,IPC,323,3,3
22994,IPC,394,1,1
22994,IPC,447,2,2
22995,NDPS,29,1,1
22995,NDPS,21,2,2
22995,NDPS,22,3,3
22995,NDPS,27,4,4
22996,IPC,504,1,1
22996,SCST,3(1)(r),2,2
22996,IPC,323,3,3
22996,SCST,3(1)(s),4,4
22997,IPC,376,1,1
22998,IPC,304A,1,1
22998,MVACT,185,2,2
22998,IPC,279,3,3
22999,NDPS,22,1,1
22999,NDPS,21,2,2
22999,NDPS,29,3,3
23000,NDPS,21,1,1
23000,NDPS,29,2,2
23001,IPC,420,1,1
23001,ITACT,66C,2,2
23002,IPC,324,1,1
23002,IPC,504,2,2
23002,IPC,302,3,3
23002,IPC,363,4,4
23003,NDPS,27,1,1
23003,NDPS,21,2,2
23003,NDPS,22,3,3
23003,NDPS,29,4,4
23004,KPACT,92,1,1
23004,IPC,143,2,2
23005,IPC,325,1,1
23005,IPC,363,2,2
23006,IPC,380,1,1
23006,IPC,379,2,2
23006,IPC,392,3,3
23006,IPC,394,4,4
23007,IPC,427,1,1
23007,IPC,394,2,2
23008,IPC,326,1,1
23009,IPC,325,1,1
23009,IPC,363,2,2
23009,IPC,307,3,3
23010,IPC,338,1,1
23011,ITACT,66C,1,1
23011,ITACT,66D,2,2
23011,IPC,420,3,3
23012,IPC,420,1,1
23013,IPC,420,1,1
23013,ITACT,66,2,2
23014,NDPS,29,1,1
23014,NDPS,21,2,2
23014,NDPS,27,3,3
23014,NDPS,22,4,4
23015,DPACT,4,1,1
23016,IPC,406,1,1
23016,IPC,420,2,2
23017,IPC,397,1,1
23018,DPACT,4,1,1
23018,DPACT,3,2,2
23018,IPC,509,3,3
23019,IPC,420,1,1
23019,ITACT,66C,2,2
23020,IPC,420,1,1
23020,ITACT,66C,2,2
23021,KPACT,92,1,1
23021,IPC,149,2,2
23022,ITACT,66D,1,1
23022,IPC,420,2,2
23022,ITACT,66C,3,3
23023,IPC,420,1,1
23023,IPC,406,2,2
23024,IPC,420,1,1
23024,IPC,406,2,2
23025,IPC,363,1,1
23026,IPC,380,1,1
23026,IPC,394,2,2
23026,IPC,427,3,3
23027,IPC,304A,1,1
23027,IPC,338,2,2
23027,IPC,279,3,3
23028,IPC,279,1,1
23028,IPC,338,2,2
23028,MVACT,185,3,3
23029,IPC,279,1,1
23030,IPC,509,1,1
23030,IPC,498A,2,2
23031,IPC,325,1,1
23032,IPC,427,1,1
23032,IPC,379,2,2
23033,IPC,504,1,1
23033,IPC,143,2,2
23034,MVACT,184,1,1
23035,IPC,406,1,1
23035,IPC,420,2,2
23036,IPC,504,1,1
23037,IPC,506,1,1
23038,IPC,420,1,1
23038,IPC,406,2,2
23039,ITACT,66D,1,1
23039,ITACT,66,2,2
23039,ITACT,66C,3,3
23040,IPC,506,1,1
23040,KPACT,109,2,2
23040,IPC,447,3,3
23041,IPC,149,1,1
23042,IPC,504,1,1
23042,IPC,148,2,2
23043,ITACT,66D,1,1
23043,ITACT,66,2,2
23044,IPC,279,1,1
23044,IPC,304A,2,2
23045,IPC,420,1,1
23046,NDPS,27,1,1
23046,NDPS,21,2,2
23046,NDPS,20,3,3
23047,IPC,420,1,1
23047,IPC,406,2,2
23048,IPC,338,1,1
23049,IPC,304A,1,1
23049,MVACT,185,2,2
23050,POCSO,4,1,1
23050,POCSO,8,2,2
23050,IPC,363,3,3
23051,IPC,420,1,1
23051,ITACT,66D,2,2
23051,ITACT,66C,3,3
23052,IPC,406,1,1
23052,IPC,420,2,2
23053,IPC,427,1,1
23053,IPC,380,2,2
23054,ITACT,66D,1,1
23054,ITACT,66C,2,2
23054,IPC,420,3,3
23055,IPC,354,1,1
23056,IPC,447,1,1
23057,NDPS,22,1,1
23057,NDPS,29,2,2
23057,NDPS,20,3,3
23058,KEXC,34,1,1
23058,MMDR,4,2,2
23059,IPC,427,1,1
23059,IPC,379,2,2
23060,DPACT,4,1,1
23061,IPC,307,1,1
23062,IPC,406,1,1
23062,IPC,420,2,2
23063,IPC,323,1,1
23063,IPC,307,2,2
23063,IPC,324,3,3
23064,IPC,420,1,1
23064,ITACT,66D,2,2
23064,ITACT,66,3,3
23064,ITACT,66C,4,4
23065,IPC,325,1,1
23065,IPC,326,2,2
23065,IPC,302,3,3
23065,IPC,307,4,4
23066,IPC,304A,1,1
23066,IPC,338,2,2
23067,IPC,457,1,1
23068,ITACT,66C,1,1
23068,ITACT,66,2,2
23069,IPC,380,1,1
23069,IPC,392,2,2
23069,IPC,379,3,3
23070,IPC,506,1,1
23070,DPACT,3,2,2
23070,IPC,376,3,3
23070,IPC,354,4,4
23071,IPC,498A,1,1
23071,IPC,506,2,2
23072,IPC,143,1,1
23073,IPC,506,1,1
23073,IPC,323,2,2
23074,IPC,420,1,1
23074,ITACT,66,2,2
23075,IPC,509,1,1
23076,IPC,509,1,1
23076,IPC,506,2,2
23077,IPC,427,1,1
23077,IPC,447,2,2
23078,IPC,363,1,1
23078,IPC,326,2,2
23079,IPC,143,1,1
23079,IPC,504,2,2
23080,IPC,394,1,1
23081,IPC,279,1,1
23081,MVACT,185,2,2
23082,IPC,406,1,1
23082,IPC,420,2,2
23083,IPC,420,1,1
23083,ITACT,66C,2,2
23084,IPC,506,1,1
23084,IPC,363,2,2
23085,MVACT,185,1,1
23085,IPC,338,2,2
23085,IPC,279,3,3
23086,IPC,420,1,1
23086,IPC,406,2,2
23087,KPACT,109,1,1
23087,IPC,506,2,2
23088,IPC,498A,1,1
23088,IPC,354,2,2
23088,IPC,506,3,3
23088,IPC,376,4,4
23089,ITACT,66D,1,1
23089,ITACT,66C,2,2
23089,IPC,420,3,3
23089,ITACT,66,4,4
23090,ITACT,66,1,1
23090,ITACT,66D,2,2
23090,ITACT,66C,3,3
23091,NDPS,29,1,1
23091,NDPS,22,2,2
23092,IPC,420,1,1
23092,ITACT,66C,2,2
23092,ITACT,66,3,3
23092,ITACT,66D,4,4
23093,IPC,457,1,1
23093,IPC,397,2,2
23094,IPC,379,1,1
23094,IPC,457,2,2
23095,IPC,380,1,1
23095,IPC,392,2,2
23096,IPC,506,1,1
23096,IPC,323,2,2
23097,IPC,392,1,1
23097,IPC,457,2,2
23097,IPC,379,3,3
23098,MVACT,185,1,1
23098,IPC,279,2,2
23098,MVACT,184,3,3
23098,IPC,304A,4,4
23099,ITACT,66C,1,1
23099,ITACT,66D,2,2
23100,IPC,392,1,1
23101,ITACT,66D,1,1
23101,IPC,420,2,2
23101,ITACT,66,3,3
23101,ITACT,66C,4,4
23102,MVACT,184,1,1
23102,IPC,304A,2,2
23102,IPC,279,3,3
23102,IPC,338,4,4
23103,IPC,302,1,1
23104,IPC,457,1,1
23105,IPC,498A,1,1
23105,IPC,506,2,2
23106,NDPS,20,1,1
23106,NDPS,27,2,2
23107,IPC,324,1,1
23107,IPC,504,2,2
23108,IPC,304A,1,1
23108,IPC,279,2,2
23108,IPC,338,3,3
23109,IPC,380,1,1
23109,IPC,397,2,2
23109,IPC,392,3,3
23110,IPC,457,1,1
23110,IPC,379,2,2
23110,IPC,394,3,3
23110,IPC,427,4,4
23111,ITACT,66C,1,1
23111,ITACT,66,2,2
23111,IPC,420,3,3
23112,ITACT,66D,1,1
23112,ITACT,66C,2,2
23112,ITACT,66,3,3
23113,IPC,338,1,1
23114,IPC,147,1,1
23115,MVACT,185,1,1
23116,IPC,447,1,1
23116,IPC,457,2,2
23117,IPC,302,1,1
23117,IPC,326,2,2
23118,IPC,498A,1,1
23118,DPACT,3,2,2
23119,IPC,394,1,1
23119,IPC,427,2,2
23119,IPC,380,3,3
23119,IPC,379,4,4
23120,KPACT,109,1,1
23121,IPC,376,1,1
23122,NDPS,27,1,1
23122,NDPS,21,2,2
23122,NDPS,22,3,3
23123,IPC,304A,1,1
23124,IPC,506,1,1
23124,KPACT,109,2,2
23125,IPC,504,1,1
23125,SCST,3(1)(s),2,2
23126,ITACT,66,1,1
23126,IPC,420,2,2
23126,ITACT,66C,3,3
23126,ITACT,66D,4,4
23127,IPC,506,1,1
23127,IPC,363,2,2
23127,IPC,307,3,3
23128,ITACT,66,1,1
23128,ITACT,66C,2,2
23129,IPC,406,1,1
23129,IPC,420,2,2
23130,KPACT,96,1,1
23130,KPACT,92,2,2
23131,IPC,427,1,1
23131,IPC,380,2,2
23131,IPC,394,3,3
23131,IPC,397,4,4
23132,MVACT,184,1,1
23132,MVACT,185,2,2
23133,IPC,406,1,1
23133,IPC,420,2,2
23134,IPC,457,1,1
23134,IPC,397,2,2
23135,IPC,447,1,1
23135,IPC,392,2,2
23136,IPC,420,1,1
23136,IPC,406,2,2
23137,IPC,406,1,1
23137,IPC,420,2,2
23138,MVACT,184,1,1
23138,MVACT,185,2,2
23139,IPC,420,1,1
23139,ITACT,66C,2,2
23139,ITACT,66,3,3
23140,ITACT,66D,1,1
23140,IPC,420,2,2
23141,IPC,406,1,1
23141,IPC,420,2,2
23142,IPC,394,1,1
23142,IPC,397,2,2
23142,IPC,379,3,3
23143,IPC,420,1,1
23143,ITACT,66C,2,2
23143,ITACT,66D,3,3
23143,ITACT,66,4,4
23144,KPACT,96,1,1
23145,ITACT,66D,1,1
23146,MMDR,4,1,1
23147,IPC,392,1,1
23147,IPC,457,2,2
23147,IPC,394,3,3
23147,IPC,447,4,4
23148,POCSO,4,1,1
23148,IPC,363,2,2
23149,IPC,504,1,1
23149,IPC,506,2,2
23150,IPC,376,1,1
23151,IPC,420,1,1
23152,ITACT,66,1,1
23152,ITACT,66D,2,2
23152,IPC,420,3,3
23152,ITACT,66C,4,4
23153,IPC,427,1,1
23153,IPC,394,2,2
23153,IPC,457,3,3
23154,IPC,504,1,1
23154,KPACT,96,2,2
23155,IPC,354,1,1
23155,IPC,506,2,2
23155,DPACT,4,3,3
23155,DPACT,3,4,4
23156,IPC,302,1,1
23156,IPC,504,2,2
23157,IPC,394,1,1
23157,IPC,457,2,2
23157,IPC,427,3,3
23158,IPC,307,1,1
23158,IPC,504,2,2
23158,IPC,326,3,3
23158,IPC,325,4,4
23159,IPC,406,1,1
23159,IPC,420,2,2
23160,IPC,392,1,1
23161,IPC,504,1,1
23161,IPC,323,2,2
23162,POCSO,6,1,1
23162,POCSO,8,2,2
23162,IPC,363,3,3
23162,POCSO,4,4,4
23163,NDPS,20,1,1
23164,IPC,406,1,1
23164,IPC,420,2,2
23165,IPC,279,1,1
23165,MVACT,184,2,2
23165,MVACT,185,3,3
23166,IPC,394,1,1
23166,IPC,457,2,2
23166,IPC,380,3,3
23167,NDPS,29,1,1
23168,IPC,304A,1,1
23168,IPC,279,2,2
23168,IPC,338,3,3
23169,IPC,363,1,1
23170,IPC,420,1,1
23170,ITACT,66C,2,2
23170,ITACT,66,3,3
23170,ITACT,66D,4,4
23171,IPC,498A,1,1
23171,DPACT,3,2,2
23171,IPC,509,3,3
23172,IPC,406,1,1
23172,IPC,420,2,2
23173,IPC,147,1,1
23173,IPC,148,2,2
23173,IPC,504,3,3
23174,IPC,307,1,1
23174,IPC,506,2,2
23175,IPC,457,1,1
23175,IPC,392,2,2
23176,ITACT,66C,1,1
23177,IPC,379,1,1
23177,IPC,457,2,2
23178,IPC,420,1,1
23179,KPACT,96,1,1
23179,IPC,149,2,2
23179,IPC,504,3,3
23180,IPC,447,1,1
23181,IPC,379,1,1
23181,IPC,392,2,2
23181,IPC,457,3,3
23182,ITACT,66D,1,1
23182,IPC,420,2,2
23182,ITACT,66,3,3
23182,ITACT,66C,4,4
23183,IPC,279,1,1
23183,MVACT,185,2,2
23184,ITACT,66C,1,1
23185,IPC,392,1,1
23185,IPC,397,2,2
23186,IPC,325,1,1
23186,IPC,324,2,2
23186,IPC,326,3,3
23186,IPC,506,4,4
23187,IPC,420,1,1
23187,ITACT,66,2,2
23188,IPC,427,1,1
23189,NDPS,27,1,1
23190,IPC,326,1,1
23190,IPC,325,2,2
23190,IPC,307,3,3
23190,IPC,363,4,4
23191,SCST,3(1)(r),1,1
23192,IPC,420,1,1
23192,ITACT,66D,2,2
23193,IPC,394,1,1
23193,IPC,427,2,2
23194,NDPS,29,1,1
23194,NDPS,21,2,2
23194,NDPS,20,3,3
23194,NDPS,27,4,4
23195,IPC,506,1,1
23195,IPC,447,2,2
23195,KPACT,109,3,3
23196,IPC,457,1,1
23196,IPC,379,2,2
23196,IPC,394,3,3
23196,IPC,447,4,4
23197,IPC,397,1,1
23197,IPC,457,2,2
23198,ITACT,66C,1,1
23198,ITACT,66,2,2
23199,IPC,392,1,1
23199,IPC,380,2,2
23199,IPC,427,3,3
23200,ITACT,66C,1,1
23200,ITACT,66,2,2
23201,IPC,420,1,1
23202,IPC,394,1,1
23202,IPC,392,2,2
23203,IPC,504,1,1
23203,IPC,302,2,2
23204,MVACT,184,1,1
23204,MVACT,185,2,2
23204,IPC,279,3,3
23204,IPC,304A,4,4
23205,IPC,380,1,1
23205,IPC,427,2,2
23206,IPC,323,1,1
23207,IPC,325,1,1
23207,IPC,506,2,2
23207,IPC,324,3,3
23207,IPC,326,4,4
23208,IPC,326,1,1
23209,IPC,325,1,1
23209,IPC,363,2,2
23210,IPC,394,1,1
23210,IPC,447,2,2
23210,IPC,457,3,3
23210,IPC,379,4,4
23211,IPC,148,1,1
23212,IPC,447,1,1
23212,KPACT,109,2,2
23212,IPC,506,3,3
23213,IPC,379,1,1
23213,IPC,392,2,2
23213,IPC,380,3,3
23214,NDPS,21,1,1
23214,NDPS,20,2,2
23214,NDPS,22,3,3
23214,NDPS,29,4,4
23215,IPC,504,1,1
23216,MVACT,184,1,1
23216,MVACT,185,2,2
23216,IPC,304A,3,3
23217,IPC,420,1,1
23218,IPC,447,1,1
23218,IPC,506,2,2
23219,IPC,457,1,1
23219,IPC,379,2,2
23219,IPC,380,3,3
23219,IPC,397,4,4
23220,IPC,498A,1,1
23220,IPC,509,2,2
23221,ITACT,66C,1,1
23222,ITACT,66,1,1
23222,IPC,420,2,2
23223,DPACT,3,1,1
23223,IPC,509,2,2
23223,IPC,354,3,3
23223,IPC,498A,4,4
23224,IPC,506,1,1
23224,KPACT,109,2,2
23224,IPC,447,3,3
23225,MVACT,184,1,1
23225,IPC,338,2,2
23226,IPC,504,1,1
23226,SCST,3(1)(s),2,2
23227,IPC,420,1,1
23227,ITACT,66D,2,2
23228,ITACT,66C,1,1
23228,ITACT,66,2,2
23229,ITACT,66D,1,1
23230,ITACT,66C,1,1
23230,ITACT,66D,2,2
23231,IPC,324,1,1
23231,IPC,506,2,2
23231,IPC,504,3,3
23231,IPC,307,4,4
23232,IPC,420,1,1
23232,IPC,406,2,2
23233,IPC,380,1,1
23233,IPC,392,2,2
23234,IPC,406,1,1
23234,IPC,420,2,2
23235,IPC,338,1,1
23236,IPC,392,1,1
23236,IPC,397,2,2
23237,IPC,457,1,1
23237,IPC,392,2,2
23238,IPC,325,1,1
23239,IPC,397,1,1
23240,IPC,447,1,1
23240,KPACT,109,2,2
23241,ITACT,66D,1,1
23241,IPC,420,2,2
23242,IPC,279,1,1
23242,IPC,304A,2,2
23242,MVACT,184,3,3
23242,MVACT,185,4,4
23243,KEXC,32,1,1
23244,MVACT,184,1,1
23244,IPC,304A,2,2
23245,IPC,506,1,1
23245,DPACT,4,2,2
23245,IPC,376,3,3
23245,IPC,354,4,4
23246,POCSO,8,1,1
23247,MVACT,184,1,1
23248,POCSO,12,1,1
23248,POCSO,8,2,2
23249,ITACT,66C,1,1
23250,IPC,324,1,1
23250,IPC,302,2,2
23251,IPC,338,1,1
23252,IPC,143,1,1
23252,KPACT,96,2,2
23253,IPC,457,1,1
23254,MVACT,185,1,1
23255,IPC,279,1,1
23256,IPC,406,1,1
23256,IPC,420,2,2
23257,ITACT,66,1,1
23258,IPC,420,1,1
23259,IPC,406,1,1
23259,IPC,420,2,2
23260,IPC,279,1,1
23261,IPC,338,1,1
23261,IPC,304A,2,2
23262,POCSO,12,1,1
23262,POCSO,4,2,2
23263,IPC,326,1,1
23263,IPC,363,2,2
23263,IPC,504,3,3
23264,ITACT,66C,1,1
23264,ITACT,66D,2,2
23265,MMDR,21,1,1
23265,KEXC,32,2,2
23266,IPC,420,1,1
23267,IPC,148,1,1
23268,IPC,363,1,1
23268,IPC,504,2,2
23268,IPC,325,3,3
23268,IPC,506,4,4
23269,MVACT,184,1,1
23269,IPC,279,2,2
23269,MVACT,185,3,3
23270,IPC,420,1,1
23271,MVACT,184,1,1
23271,IPC,304A,2,2
23272,MVACT,184,1,1
23272,IPC,338,2,2
23273,IPC,420,1,1
23273,ITACT,66,2,2
23273,ITACT,66D,3,3
23274,IPC,376,1,1
23275,MVACT,185,1,1
23275,IPC,338,2,2
23275,IPC,304A,3,3
23276,IPC,509,1,1
23277,IPC,397,1,1
23277,IPC,394,2,2
23278,IPC,323,1,1
23278,IPC,363,2,2
23279,IPC,420,1,1
23279,IPC,406,2,2
23280,IPC,279,1,1
23280,MVACT,185,2,2
23281,DPACT,4,1,1
23282,ITACT,66C,1,1
23282,IPC,420,2,2
23283,NDPS,20,1,1
23283,NDPS,29,2,2
23284,IPC,363,1,1
23285,IPC,406,1,1
23285,IPC,420,2,2
23286,ITACT,66C,1,1
23286,ITACT,66,2,2
23286,ITACT,66D,3,3
23287,ITACT,66C,1,1
23287,ITACT,66,2,2
23287,ITACT,66D,3,3
23287,IPC,420,4,4
23288,IPC,427,1,1
23288,IPC,380,2,2
23288,IPC,447,3,3
23288,IPC,394,4,4
23289,IPC,447,1,1
