CSID,CaseMasterID,csdate,cstype,PolicePersonID
19514,28137,2024-04-01 02:42:21.817569,A,6619
19515,28141,2023-08-04 20:43:31.280821,A,5597
19516,28142,2023-04-29 19:59:19.291462,A,2371
19517,28143,2023-09-14 23:36:15.774510,C,7338
19518,28144,2024-06-04 22:17:41.411925,C,6076
19519,28145,2024-03-22 20:32:58.476853,A,2294
19520,28147,2023-10-23 05:29:19.635466,A,6305
19521,28148,2023-03-26 10:17:32.433539,A,7299
19522,28150,2023-07-15 22:26:58.844597,A,5713
19523,28151,2023-12-24 07:32:17.062596,A,4724
19524,28152,2024-02-17 17:31:34.675518,A,5972
19525,28153,2023-06-07 23:48:54.563598,C,2033
19526,28154,2024-01-12 23:18:51.596535,C,7949
19527,28155,2023-12-24 15:37:59.741265,A,7709
19528,28156,2023-08-27 20:02:56.243880,C,7366
19529,28158,2023-09-02 15:52:58.983313,A,6311
19530,28159,2023-04-03 09:48:32.897761,A,4399
19531,28161,2024-04-27 14:24:58.917856,C,1968
19532,28165,2024-02-24 17:06:37.613408,A,8078
19533,28166,2023-11-09 13:54:36.895617,A,6782
19534,28167,2023-10-22 14:56:58.775997,A,7739
19535,28170,2024-03-14 04:32:00.075065,A,3523
19536,28171,2024-01-16 12:48:40.223510,A,7044
19537,28172,2024-01-06 10:39:48.043419,C,5175
19538,28174,2023-06-05 03:28:53.452510,A,6359
19539,28175,2023-04-25 07:15:40.855456,C,4167
19540,28176,2024-01-13 05:31:24.255829,A,3580
19541,28177,2023-08-26 10:59:31.291683,C,3446
19542,28178,2023-10-28 17:43:53.973589,A,6623
19543,28179,2024-07-26 04:33:39.012119,C,7851
19544,28181,2024-02-19 19:28:58.436413,A,7904
19545,28182,2023-04-29 03:35:29.035561,A,2559
19546,28184,2023-10-15 09:35:31.109984,A,1426
19547,28185,2023-06-18 16:06:23.506909,C,7788
19548,28186,2023-12-31 20:02:44.489191,A,1514
19549,28188,2023-10-31 05:16:44.842205,A,5712
19550,28192,2023-07-02 02:49:58.686010,A,6543
19551,28193,2023-12-04 07:28:55.260171,A,2705
19552,28194,2023-08-26 15:19:04.797013,B,635
19553,28196,2024-02-17 02:03:09.270129,A,6788
19554,28200,2023-04-28 07:06:27.863801,A,5303
19555,28201,2024-09-22 18:30:07.656797,A,5306
19556,28202,2024-07-04 19:51:37.981736,A,1422
19557,28204,2024-06-08 16:59:29.634308,C,5013
19558,28205,2024-08-29 14:08:05.776686,A,7528
19559,28207,2024-10-18 18:11:45.380907,A,2458
19560,28209,2024-12-25 13:38:02.246274,A,1514
19561,28211,2024-12-15 13:59:55.480018,A,7392
19562,28212,2024-08-09 19:44:53.139206,A,5889
19563,28213,2025-01-30 22:42:22.298016,A,2517
19564,28215,2025-04-18 09:39:41.587889,A,7452
19565,28216,2025-10-04 13:59:09.551912,A,7822
19566,28217,2024-07-26 21:22:46.188678,A,3584
19567,28218,2024-06-25 19:12:18.236904,A,1435
19568,28221,2024-07-02 09:05:00.619190,A,253
19569,28222,2024-05-02 18:32:41.103211,A,7914
19570,28223,2024-06-16 08:31:08.846714,A,2320
19571,28224,2024-10-12 07:20:32.034907,B,1000
19572,28226,2025-01-07 02:59:14.808505,C,5022
19573,28227,2024-10-19 05:33:08.097093,A,6678
19574,28228,2024-10-01 13:39:46.345423,A,6520
19575,28229,2025-02-02 06:15:19.453743,A,2830
19576,28230,2024-12-14 18:39:26.167536,C,2876
19577,28231,2024-05-30 19:09:35.247315,A,6560
19578,28232,2024-09-14 23:05:48.109184,A,3021
19579,28233,2024-06-22 19:44:22.810068,A,50
19580,28235,2025-03-02 18:10:33.294753,A,5417
19581,28237,2024-12-11 01:23:51.275075,A,5788
19582,28238,2024-06-06 03:50:52.956232,A,5120
19583,28241,2024-12-16 05:49:02.722308,B,7923
19584,28242,2024-12-05 19:51:55.854839,C,1862
19585,28244,2025-02-07 02:26:31.777914,B,6583
19586,28245,2024-06-23 08:17:48.678193,A,2529
19587,28246,2024-06-27 20:03:51.143035,A,1900
19588,28247,2024-11-11 19:02:01.009694,A,513
19589,28248,2025-01-27 10:22:20.024360,C,7223
19590,28249,2024-09-23 16:38:17.004687,B,6836
19591,28251,2024-04-19 07:04:20.782874,C,7603
19592,28252,2024-11-18 22:13:42.693226,B,2543
19593,28253,2025-06-24 15:00:53.835655,A,5842
19594,28255,2024-03-17 06:25:18.696709,A,110
19595,28257,2024-10-01 03:16:43.085644,B,5790
19596,28259,2024-06-27 09:06:30.154607,A,2297
19597,28260,2024-06-02 18:00:26.683914,A,2068
19598,28264,2024-11-15 10:39:35.774912,A,1856
19599,28266,2024-12-10 01:13:35.361398,A,4080
19600,28269,2024-06-30 21:21:50.069161,A,6223
19601,28270,2024-10-09 05:15:12.905126,A,7541
19602,28271,2024-04-30 17:29:23.302260,A,3987
19603,28272,2025-03-16 00:07:45.997057,A,3887
19604,28273,2024-02-29 23:24:14.410787,A,6151
19605,28274,2024-11-03 19:47:59.260594,C,4122
19606,28275,2024-12-14 21:59:02.413949,B,5875
19607,28276,2025-03-05 20:56:44.894562,A,396
19608,28277,2025-04-05 05:48:18.392261,C,564
19609,28278,2024-11-25 23:30:34.765953,A,5683
19610,28280,2024-03-26 15:07:01.451279,B,5431
19611,28281,2024-04-03 01:30:52.975819,A,4058
19612,28282,2024-06-30 08:55:48.343162,A,5770
19613,28283,2024-04-12 12:45:53.003065,A,3295
19614,28284,2024-06-28 16:21:43.134664,A,5396
19615,28285,2025-07-13 14:08:24.378831,A,4294
19616,28286,2024-09-22 17:45:54.184269,A,6533
19617,28288,2024-07-12 16:15:37.269386,A,5844
19618,28289,2024-03-25 17:24:58.073123,A,1295
19619,28290,2024-10-18 08:02:00.093111,C,6368
19620,28292,2024-10-17 13:40:14.289586,A,6638
19621,28293,2025-05-24 23:10:54.589678,A,7828
19622,28295,2024-09-30 05:39:41.828177,A,5068
19623,28297,2024-09-21 20:27:59.905701,B,3650
19624,28298,2024-06-09 21:36:16.286505,A,6049
19625,28299,2025-04-14 19:22:05.055988,A,2748
19626,28300,2024-03-22 13:03:02.572095,A,7440
19627,28301,2024-07-12 02:36:22.454120,C,1000
19628,28303,2024-07-31 22:24:38.241991,C,929
19629,28304,2024-07-07 20:40:03.114301,C,3101
19630,28305,2024-09-06 16:13:20.831618,A,6358
19631,28306,2024-11-24 07:45:51.937992,C,1339
19632,28307,2024-05-15 14:45:19.606006,C,2350
19633,28308,2025-03-03 13:02:14.035568,A,3746
19634,28309,2024-02-08 05:42:28.024255,A,402
19635,28310,2024-12-21 23:01:53.876908,C,5035
19636,28311,2024-06-18 01:16:36.332870,A,6506
19637,28312,2024-07-26 03:01:15.164974,A,6565
19638,28313,2024-09-12 08:50:16.224735,C,3780
19639,28316,2024-11-22 17:15:58.526557,C,5218
19640,28317,2024-06-20 13:03:28.902341,A,6218
19641,28318,2024-07-08 12:44:03.525353,A,7318
19642,28319,2024-10-26 04:55:04.289840,A,5244
19643,28320,2024-06-05 22:56:42.311773,A,4807
19644,28321,2025-01-08 00:58:37.943965,A,7561
19645,28322,2024-09-24 05:04:47.241316,A,2966
19646,28328,2025-02-01 03:52:20.889992,A,7808
19647,28329,2024-12-01 05:40:04.395310,A,1384
19648,28330,2024-07-10 06:33:27.934246,A,2993
19649,28331,2024-04-17 06:31:40.818203,A,3444
19650,28332,2025-01-26 15:09:15.508808,A,5866
19651,28333,2025-04-09 13:42:21.665428,C,7127
19652,28335,2024-06-08 02:28:37.490573,A,1929
19653,28336,2025-01-26 01:18:39.714112,C,7118
19654,28337,2024-08-07 13:52:23.330477,A,5400
19655,28339,2024-11-19 14:03:41.923934,A,4865
19656,28340,2024-11-30 08:39:54.278950,C,6565
19657,28341,2024-03-28 19:37:26.068358,A,2014
19658,28343,2024-11-15 21:43:34.395616,A,3887
19659,28344,2024-07-08 12:23:48.910738,B,5083
19660,28345,2025-02-04 20:25:31.421369,C,6045
19661,28347,2024-07-16 20:12:22.002320,C,1166
19662,28348,2024-09-05 19:34:56.367514,B,7500
19663,28349,2025-04-03 05:10:31.320346,A,672
19664,28351,2024-04-23 02:43:33.579144,A,7280
19665,28354,2024-03-06 01:07:44.999967,C,8022
19666,28356,2024-05-10 04:48:46.663694,A,1973
19667,28357,2025-03-20 04:43:04.105821,A,6978
19668,28358,2024-04-20 00:52:20.935236,A,3347
19669,28359,2025-04-18 00:39:01.637954,A,1768
19670,28360,2024-12-26 14:36:40.215084,A,5412
19671,28361,2024-11-23 17:02:07.665067,A,7539
19672,28362,2024-02-12 20:26:02.903082,C,5072
19673,28363,2024-11-21 13:26:00.834389,A,5100
19674,28365,2025-01-23 20:07:32.597483,A,5284
19675,28367,2024-12-20 07:29:17.062265,A,7594
19676,28368,2024-10-04 20:47:11.366622,C,6972
19677,28369,2024-04-30 20:07:31.592680,C,4876
19678,28370,2025-02-20 19:45:28.890012,C,6733
19679,28371,2024-09-16 18:07:42.513706,A,7502
19680,28373,2024-12-29 23:28:19.179612,A,1048
19681,28374,2025-02-03 04:07:43.122231,A,6412
19682,28375,2024-09-02 04:03:45.479606,A,392
19683,28378,2025-01-05 12:16:20.275249,B,2154
19684,28380,2025-03-05 02:41:52.573183,A,2837
19685,28381,2024-05-25 15:09:14.965953,B,5540
19686,28383,2025-02-08 01:14:15.626840,A,6397
19687,28384,2025-04-07 12:00:14.330218,A,1729
19688,28389,2024-03-06 03:19:55.695571,C,5205
19689,28390,2024-06-11 14:05:02.682352,A,2332
19690,28392,2024-06-05 00:31:19.403996,C,1904
19691,28394,2024-11-06 08:52:16.889781,A,5836
19692,28397,2025-03-03 21:23:21.634515,A,5230
19693,28398,2024-09-07 19:29:25.865865,A,1988
19694,28400,2024-07-31 02:22:57.224139,A,7295
19695,28401,2024-05-10 04:36:48.110202,A,5697
19696,28402,2025-02-17 01:02:10.437355,B,2964
19697,28403,2024-06-06 04:10:03.230639,C,7677
19698,28407,2024-05-24 14:56:32.344632,C,2832
19699,28408,2024-02-10 04:47:09.203681,A,6926
19700,28409,2024-03-02 16:48:45.262548,A,4306
19701,28413,2025-01-06 13:19:06.974398,A,7185
19702,28414,2025-01-31 04:44:40.518736,A,1072
19703,28415,2025-03-14 05:35:33.426151,A,5155
19704,28416,2024-11-04 09:30:13.170517,A,5779
19705,28419,2024-03-31 07:13:53.875281,C,152
19706,28423,2024-10-27 03:28:01.094912,C,3251
19707,28425,2024-12-15 23:43:22.478176,A,7322
19708,28427,2024-12-06 18:48:28.570440,A,7561
19709,28429,2025-01-26 08:35:37.492711,A,7362
19710,28430,2025-05-05 20:13:19.591584,A,331
19711,28431,2024-08-25 15:27:11.209127,A,3032
19712,28432,2025-01-01 01:29:59.006123,A,7478
19713,28433,2025-03-22 19:59:19.728689,B,5283
19714,28437,2025-05-15 23:02:40.314394,A,4201
19715,28439,2024-10-24 23:59:33.813451,A,7474
19716,28440,2024-07-23 00:18:56.768312,A,7415
19717,28442,2024-07-26 22:56:43.581449,A,1374
19718,28443,2024-08-22 10:06:47.911467,A,5291
19719,28446,2024-12-15 08:26:20.822574,A,5240
19720,28447,2024-11-18 03:26:49.082629,A,1877
19721,28448,2024-05-07 13:46:35.740747,C,7993
19722,28449,2024-09-28 12:52:40.455099,A,5030
19723,28451,2024-10-24 05:41:51.782301,A,8109
19724,28452,2024-10-10 22:43:18.752949,C,8005
19725,28454,2024-11-07 19:22:58.422150,A,7315
19726,28455,2025-02-28 21:34:27.740991,B,3545
19727,28456,2024-06-10 07:24:54.531697,C,4701
19728,28457,2024-08-02 12:43:25.743857,A,2828
19729,28458,2024-10-31 06:31:17.093561,A,6290
19730,28459,2024-06-13 16:57:13.928062,C,3222
19731,28460,2024-10-24 19:15:08.509882,B,6265
19732,28461,2024-10-28 18:14:09.374209,A,3291
19733,28462,2024-09-16 14:01:16.755475,A,5836
19734,28465,2025-01-23 20:48:02.493826,A,7840
19735,28467,2024-12-18 20:57:42.550090,A,1458
19736,28468,2025-03-14 18:56:51.764022,B,6581
19737,28469,2024-07-21 10:19:07.996831,B,6272
19738,28470,2025-06-23 15:56:22.581612,A,5738
19739,28472,2024-11-13 17:20:33.718445,C,7517
19740,28473,2024-11-06 03:11:12.191505,C,2894
19741,28475,2025-02-21 23:05:27.345167,A,2341
19742,28476,2024-08-28 02:30:13.285049,A,2086
19743,28477,2024-08-03 20:13:18.318929,C,5093
19744,28478,2024-06-13 23:48:21.417633,A,6190
19745,28480,2024-06-23 12:50:43.648503,A,6494
19746,28482,2024-11-29 12:42:46.927745,A,3429
19747,28483,2025-02-03 17:51:49.789874,A,6144
19748,28485,2024-03-13 17:53:21.494352,A,888
19749,28487,2025-06-24 08:27:28.263334,A,6939
19750,28488,2024-09-14 07:15:55.707470,C,6134
19751,28490,2024-11-12 18:38:13.748116,A,6684
19752,28492,2024-09-28 23:46:26.143915,A,6353
19753,28493,2024-02-22 22:53:02.423044,A,4409
19754,28494,2024-10-29 02:53:25.191688,A,1292
19755,28496,2024-12-21 18:32:07.837772,A,7375
19756,28498,2025-04-22 17:45:53.533902,A,6908
19757,28499,2025-04-05 04:52:07.899460,A,5957
19758,28502,2025-02-25 22:53:06.848607,A,7275
19759,28504,2024-10-17 12:49:27.316863,A,4325
19760,28505,2024-05-15 10:51:59.617329,A,1896
19761,28506,2024-04-13 18:04:06.542061,B,148
19762,28507,2024-06-07 08:18:31.196479,C,6147
19763,28508,2024-09-25 16:59:57.223939,C,3327
19764,28509,2024-08-31 17:43:40.519187,A,5077
19765,28510,2025-01-10 13:09:42.970282,A,4327
19766,28511,2025-01-25 06:32:15.193081,A,7821
19767,28512,2024-03-29 23:22:46.937506,A,2642
19768,28513,2024-10-22 22:35:21.579074,A,6673
19769,28515,2024-05-22 02:11:28.023308,A,5353
19770,28516,2024-05-03 03:38:16.931302,A,3008
19771,28517,2024-04-30 17:14:53.684464,C,4901
19772,28518,2024-06-18 15:46:00.206008,A,6214
19773,28519,2024-03-30 01:21:15.497149,C,2780
19774,28520,2025-02-24 09:21:36.320583,A,8047
19775,28522,2024-11-18 02:40:24.198196,A,4374
19776,28523,2025-02-21 03:54:14.637926,A,1235
19777,28524,2024-06-14 14:41:35.887567,B,5665
19778,28525,2024-02-10 12:30:33.932844,A,7416
19779,28526,2024-11-09 22:22:14.825992,A,5314
19780,28527,2024-05-13 06:51:12.547730,A,3957
19781,28528,2024-06-13 09:48:50.991568,A,7885
19782,28530,2024-10-01 10:23:58.634116,A,7868
19783,28531,2025-02-05 06:59:12.457560,C,1893
19784,28533,2024-08-30 13:15:19.607531,A,251
19785,28534,2024-11-29 06:16:41.134401,A,3300
19786,28535,2024-08-23 08:29:56.803919,C,1929
19787,28536,2025-05-11 20:33:26.087696,A,5198
19788,28539,2024-10-25 09:49:50.410383,A,6862
19789,28541,2024-06-13 16:50:20.966728,C,5358
19790,28542,2025-03-20 07:27:34.665115,C,7977
19791,28544,2024-04-15 19:06:04.567917,A,5089
19792,28545,2024-08-08 14:38:58.826813,A,6134
19793,28546,2024-06-05 06:11:38.243580,C,415
19794,28548,2024-04-21 19:16:33.134840,A,2021
19795,28549,2024-03-29 00:02:07.799727,A,6683
19796,28551,2024-07-27 05:17:04.878083,A,7073
19797,28552,2025-01-19 09:41:37.749721,A,1729
19798,28554,2024-12-04 06:19:10.635979,C,6334
19799,28555,2024-10-17 22:52:31.223457,A,6350
19800,28556,2024-09-22 07:46:46.022401,B,7801
19801,28558,2024-11-09 05:18:20.569727,C,6862
19802,28559,2024-11-06 06:15:59.419449,C,1885
19803,28561,2024-11-15 05:31:57.168732,A,7645
19804,28562,2025-04-04 06:52:04.406377,A,2176
19805,28563,2024-11-11 18:40:50.647240,A,6138
19806,28565,2025-01-09 00:26:46.603421,A,2291
19807,28567,2025-01-24 16:34:41.735961,A,7460
19808,28569,2025-01-15 23:54:25.034027,B,5891
19809,28573,2024-09-06 02:19:30.834905,A,5329
19810,28575,2024-12-13 02:47:06.455576,A,5258
19811,28576,2025-02-09 04:38:45.860930,A,1242
19812,28579,2024-08-12 12:44:06.027348,A,6547
19813,28580,2025-02-09 04:37:58.456064,A,6677
19814,28581,2024-09-08 19:14:35.724165,B,6019
19815,28583,2024-04-18 16:45:33.260752,A,3396
19816,28584,2024-06-19 18:33:34.052023,A,7292
19817,28586,2024-05-30 05:58:56.316596,A,7507
19818,28587,2024-11-24 16:49:17.784396,B,6948
19819,28588,2025-01-25 19:45:53.114917,A,3328
19820,28589,2024-11-27 15:21:33.436339,A,7474
19821,28592,2024-11-12 06:10:08.400826,B,6457
19822,28596,2024-04-12 07:19:14.681562,C,4805
19823,28598,2025-10-01 20:30:05.508475,A,7759
19824,28600,2024-08-30 17:42:49.515930,A,3412
19825,28601,2024-03-28 06:18:11.553490,A,7990
19826,28603,2024-05-14 05:09:53.615217,C,6539
19827,28604,2024-12-10 18:07:01.517446,A,3398
19828,28606,2025-08-10 03:35:19.138780,A,7029
19829,28607,2024-12-31 07:07:47.945987,C,3413
19830,28608,2024-07-31 19:50:54.116068,A,2584
19831,28609,2024-05-05 03:19:23.051080,A,5064
19832,28611,2024-06-22 09:36:32.025338,A,2597
19833,28612,2024-09-11 05:46:51.282346,A,6459
19834,28616,2024-04-15 10:15:59.039119,A,7260
19835,28620,2024-03-25 11:29:52.920861,C,6915
19836,28621,2024-12-27 00:56:58.139639,C,6050
19837,28623,2024-10-29 06:14:20.506641,A,5918
19838,28624,2024-06-26 11:36:43.018451,A,2737
19839,28625,2025-01-08 16:02:26.466214,B,486
19840,28626,2024-07-09 19:16:55.391005,A,360
19841,28628,2024-04-21 03:28:29.775414,A,6175
19842,28629,2024-10-20 22:14:22.154997,A,1986
19843,28630,2025-01-22 05:14:16.896000,A,7251
19844,28631,2024-05-25 18:09:19.872595,A,7431
19845,28632,2024-06-04 14:12:39.787503,C,5492
19846,28633,2024-09-24 23:36:19.631814,A,6219
19847,28634,2024-11-09 19:09:45.260788,A,203
19848,28636,2024-12-10 17:22:56.522781,C,1544
19849,28639,2024-10-10 12:47:59.813641,A,3815
19850,28640,2024-06-25 18:09:50.930270,B,7361
19851,28643,2024-09-14 03:22:07.446282,A,1753
19852,28644,2024-10-20 04:53:45.945259,A,5893
19853,28646,2024-12-04 22:15:39.398080,A,2811
19854,28647,2025-01-23 22:41:59.464066,A,6011
19855,28648,2024-08-04 20:08:17.823748,C,491
19856,28649,2024-08-30 14:17:30.313872,C,4543
19857,28650,2024-11-26 01:14:59.073764,C,5887
19858,28651,2024-07-28 01:01:52.126384,A,7226
19859,28652,2024-12-16 08:02:20.784874,B,2571
19860,28653,2024-03-12 04:13:40.936108,A,5061
19861,28654,2025-04-08 09:40:01.194290,A,5425
19862,28657,2024-05-22 13:50:38.016298,A,1968
19863,28658,2024-05-24 07:19:28.783247,A,7326
19864,28659,2025-02-14 07:50:36.745986,A,6796
19865,28660,2025-02-28 18:40:52.495818,C,8023
19866,28662,2024-05-23 02:59:16.663447,A,5862
19867,28664,2024-12-10 00:11:51.722930,A,6047
19868,28665,2024-03-26 07:53:35.574487,A,5808
19869,28666,2024-12-28 06:51:02.158463,A,612
19870,28669,2024-08-18 04:32:56.962994,A,8107
19871,28670,2025-01-27 20:25:03.689143,A,6237
19872,28673,2025-04-11 18:54:45.353728,C,3512
19873,28674,2024-03-09 15:17:03.338835,A,1023
19874,28676,2024-12-06 17:52:09.076944,C,977
19875,28677,2024-06-17 00:07:12.743933,B,7636
19876,28679,2024-04-14 04:21:14.862569,B,6068
19877,28680,2024-08-04 18:48:44.071674,A,5141
19878,28681,2024-08-12 14:09:19.159267,C,2522
19879,28682,2024-08-08 04:12:07.966778,C,7815
19880,28683,2024-08-26 22:57:13.477484,A,6982
19881,28686,2025-03-03 14:11:29.664329,C,5598
19882,28687,2025-03-07 12:56:42.980594,A,1244
19883,28689,2025-04-18 20:14:14.400009,B,2152
19884,28690,2025-01-11 03:53:29.233229,A,4301
19885,28692,2024-11-14 07:11:09.709188,C,1866
19886,28693,2025-02-04 15:03:57.511544,A,1011
19887,28694,2025-01-04 21:55:46.377734,A,6154
19888,28696,2024-04-06 08:31:43.679533,C,1528
19889,28698,2024-07-27 15:42:16.227517,C,1905
19890,28699,2024-04-28 00:43:24.071163,A,6639
19891,28700,2024-12-19 05:08:36.889450,A,5773
19892,28702,2024-09-17 17:34:14.905874,A,3617
19893,28703,2024-08-13 08:12:13.913558,A,7553
19894,28704,2024-08-25 02:39:12.267690,A,5903
19895,28705,2024-03-24 07:41:43.861823,A,7421
19896,28706,2024-07-10 08:33:00.493596,A,4786
19897,28707,2024-09-04 21:32:53.393023,A,5469
19898,28708,2024-10-18 03:15:29.272402,B,7348
19899,28709,2024-08-28 23:29:12.651923,C,6719
19900,28712,2024-03-13 12:45:39.574792,A,6336
19901,28713,2024-10-28 08:50:21.868101,A,6975
19902,28717,2025-03-22 08:54:45.266668,A,2757
19903,28718,2024-03-14 22:21:38.515678,A,5358
19904,28720,2024-03-12 00:42:00.957926,A,7528
19905,28721,2024-11-22 15:29:30.316711,A,1975
19906,28722,2024-11-25 06:55:17.873435,A,5188
19907,28723,2024-02-28 21:15:18.686125,A,4163
19908,28724,2024-10-16 03:51:00.028858,A,1236
19909,28725,2024-04-27 07:23:53.670137,A,6652
19910,28726,2025-01-23 08:00:32.967252,A,5530
19911,28727,2024-12-08 04:22:44.198618,C,1268
19912,28728,2024-03-10 23:10:02.125269,A,3772
19913,28729,2024-11-20 06:27:46.984770,A,7235
19914,28730,2024-12-04 15:57:50.756567,A,6837
19915,28732,2024-09-22 09:05:50.317702,A,4446
19916,28733,2024-12-19 02:40:44.378472,A,6301
19917,28734,2024-04-11 20:43:06.412071,A,7855
19918,28738,2024-12-09 18:25:31.325252,C,5560
19919,28739,2025-01-21 11:09:56.724164,A,1008
19920,28740,2024-09-15 23:35:00.077859,C,7578
19921,28747,2025-03-27 18:02:49.829644,A,1007
19922,28749,2024-02-23 14:51:40.031062,A,3590
19923,28750,2024-04-30 06:15:32.132522,C,5447
19924,28751,2024-08-04 12:37:30.684131,A,7253
19925,28752,2024-07-02 18:06:30.074493,A,6114
19926,28753,2024-03-26 23:29:27.707183,A,6299
19927,28756,2024-12-15 02:24:08.913830,A,1593
19928,28759,2024-11-11 16:26:37.684823,A,2519
19929,28761,2025-01-18 23:58:15.330887,C,3633
19930,28762,2024-12-27 05:12:10.624310,A,5626
19931,28763,2024-05-31 11:38:15.449731,C,3898
19932,28764,2024-10-26 03:49:19.541775,A,7288
19933,28766,2024-04-02 04:05:14.241759,C,607
19934,28767,2024-06-29 12:05:54.445504,C,2780
19935,28768,2024-09-05 14:30:40.825453,A,4211
19936,28769,2024-11-30 08:13:43.237183,B,7365
19937,28770,2025-01-12 00:26:40.980630,A,5633
19938,28771,2024-12-30 09:08:01.921722,A,6824
19939,28772,2024-06-21 01:32:01.360182,C,8054
19940,28775,2025-04-14 20:20:29.753197,A,2817
19941,28776,2025-01-16 22:26:57.906153,A,7106
19942,28777,2025-02-01 07:14:40.488399,C,3961
19943,28778,2024-07-30 09:36:41.366166,A,7491
19944,28780,2024-09-18 10:11:48.504470,A,2372
19945,28782,2024-09-06 13:30:19.382472,A,7771
19946,28784,2024-05-06 13:41:40.157046,A,7456
19947,28785,2024-06-22 22:36:24.359426,A,7557
19948,28789,2024-12-20 08:36:36.694234,A,6080
19949,28790,2024-04-11 19:57:58.475903,A,6356
19950,28791,2024-04-24 20:43:16.699170,A,3114
19951,28792,2025-02-12 03:14:46.671536,A,4215
19952,28793,2025-03-23 20:04:41.107375,A,2781
19953,28794,2024-12-15 07:55:58.238918,A,6742
19954,28795,2024-08-22 03:55:14.576080,A,5974
19955,28796,2024-10-14 10:37:39.131862,A,830
19956,28797,2024-10-27 20:56:32.248136,A,6839
19957,28798,2024-09-21 21:57:06.792804,B,415
19958,28800,2024-12-01 13:50:57.521368,A,5178
19959,28803,2024-05-24 17:59:22.182399,A,3049
19960,28804,2024-09-08 11:31:01.084897,C,6616
19961,28806,2024-12-06 13:29:36.505121,B,5279
19962,28807,2024-07-26 05:50:29.006878,A,889
19963,28808,2024-06-22 00:59:41.765386,A,6551
19964,28809,2024-07-20 11:22:21.190415,C,6117
19965,28810,2024-05-05 21:59:34.637847,C,702
19966,28811,2025-03-05 13:10:16.252634,A,2294
19967,28824,2025-02-13 20:29:59.949915,A,347
19968,28827,2024-11-30 06:25:30.011050,B,5209
19969,28828,2025-01-12 13:44:01.872297,A,1939
19970,28829,2024-09-18 07:32:16.487741,A,1618
19971,28831,2024-05-26 03:38:15.359280,A,7161
19972,28836,2024-07-22 03:47:15.931632,A,4801
19973,28838,2024-12-23 03:54:57.505442,C,6359
19974,28840,2024-11-25 14:07:38.910174,A,5080
19975,28841,2024-11-10 05:52:53.270244,A,6155
